Longitude,Latitude,Solar Energy Potential,Wind Power Density
74.0,29.0,1602.714924812317,58.36651
74.0,30.0,1556.359977722168,68.64659
74.0,31.0,1515.844955444336,51.708122
74.0,32.0,1495.0400710105896,54.47586
74.0,33.0,1511.464924812317,26.99103
74.0,36.0,1446.4950215816498,80.197815
74.0,38.0,1965.8900570869446,183.90869
74.0,41.0,1440.290036201477,504.0121
74.0,43.0,1431.529974937439,48.623405
74.0,44.0,1491.025013923645,339.82556
74.0,45.0,1491.3899874687195,193.81917
74.0,49.0,1324.2200076580048,277.03317
74.0,50.0,1278.9599812030792,199.5642
74.0,51.0,1260.345025062561,240.91812
74.0,52.0,1242.0950424671173,321.20398
74.0,54.0,1188.075041770935,262.59372
74.0,55.0,1152.3050236701965,293.98926
74.0,56.0,1154.8600125312805,258.87952
74.0,57.0,1143.5449624061584,141.14668
75.0,13.0,1528.6200737953186,29.476505
75.0,14.0,1588.8450598716736,135.54291
75.0,15.0,1597.9699206352234,110.2599
75.0,16.0,1608.190050125122,144.49023
75.0,17.0,1586.655044555664,142.18996
75.0,18.0,1601.984977722168,106.414894
75.0,19.0,1604.9049401283264,148.63713
75.0,20.0,1602.714924812317,67.68207
75.0,21.0,1604.9049401283264,53.947353
75.0,22.0,1615.125069618225,85.3357
75.0,23.0,1645.784935951233,83.371376
75.0,24.0,1680.0950598716736,128.43849
75.0,25.0,1699.8050236701965,70.52274
75.0,26.0,1683.3799958229065,80.969055
75.0,27.0,1666.2250208854675,90.86708
75.0,28.0,1621.3299679756165,59.42225
75.0,29.0,1554.9000835418701,54.017494
75.0,30.0,1537.7449345588684,75.73417
75.0,31.0,1505.625,57.42213
75.0,32.0,1466.935019493103,42.2401
75.0,34.0,1592.8599429130554,5.3088026
75.0,38.0,1634.835033416748,608.8256
75.0,39.0,1050.4700076580048,293.78406
75.0,43.0,1461.0949206352234,51.00511
75.0,45.0,1532.269983291626,184.64743
75.0,46.0,1568.404974937439,295.49353
75.0,47.0,1514.385061264038,452.22742
75.0,50.0,1272.7549958229065,311.3701
75.0,51.0,1258.519983291626,229.47215
75.0,52.0,1250.855016708374,365.5567
75.0,53.0,1226.0349881649017,281.18765
75.0,54.0,1195.0099742412567,304.09253
75.0,55.0,1164.3500208854675,290.48755
75.0,56.0,1169.4599986076355,214.15572
75.0,57.0,1158.1450355052948,127.03455
76.0,11.0,1526.430058479309,36.20804
76.0,12.0,1528.6200737953186,72.162056
76.0,13.0,1596.5100264549255,137.1739
76.0,14.0,1616.9499373435974,171.6275
76.0,15.0,1620.6000208854675,228.92961
76.0,16.0,1603.810019493103,149.948
76.0,17.0,1584.4650292396545,105.322365
76.0,18.0,1575.339994430542,120.29226
76.0,19.0,1603.080072402954,87.73645
76.0,20.0,1615.4900431632996,89.96739
76.0,21.0,1622.4250626564026,113.174355
76.0,22.0,1631.184949874878,114.36904
76.0,23.0,1625.7099986076355,118.78052
76.0,24.0,1649.7999930381775,129.48805
76.0,25.0,1651.260061264038,100.14408
76.0,26.0,1639.945011138916,67.99481
76.0,27.0,1651.260061264038,72.67439
76.0,28.0,1584.10005569458,69.30219
76.0,29.0,1520.5899596214294,71.16734
76.0,30.0,1519.8600125312805,89.53507
76.0,31.0,1488.8349986076355,77.43803
76.0,34.0,1452.335033416748,586.8832
76.0,39.0,1413.2799923419952,193.48114
76.0,40.0,1574.2450737953186,550.0452
76.0,43.0,1409.6299958229065,36.31326
76.0,44.0,1446.129961013794,141.32884
76.0,45.0,1524.605016708374,205.26012
76.0,48.0,1462.9199624061584,223.83339
76.0,49.0,1389.5549714565277,188.05908
76.0,50.0,1286.990008354187,240.64793
76.0,52.0,1258.519983291626,283.26553
76.0,53.0,1220.1949763298035,263.4776
76.0,54.0,1192.4549853801727,275.20282
76.0,55.0,1180.4099881649017,290.19922
76.0,56.0,1134.7849881649017,288.8739
76.0,57.0,1153.4000313282013,135.50414
76.0,59.0,1065.80002784729,176.71786
77.0,9.0,1466.935019493103,98.860115
77.0,12.0,1585.1949763298035,76.31121
77.0,13.0,1598.700041770935,80.09597
77.0,14.0,1627.5350403785706,119.39738
77.0,15.0,1608.5550236701965,133.86154
77.0,16.0,1605.2699136734009,101.23233
77.0,17.0,1577.165036201477,84.92233
77.0,18.0,1585.9249234199524,116.17931
77.0,19.0,1587.384991645813,71.64304
77.0,20.0,1599.0650153160095,78.16533
77.0,21.0,1599.429988861084,82.20034
77.0,22.0,1597.9699206352234,67.227394
77.0,23.0,1619.5049262046814,108.70432
77.0,24.0,1617.680058479309,84.760635
77.0,25.0,1645.054988861084,73.97021
77.0,26.0,1619.5049262046814,47.11351
77.0,27.0,1576.8000626564026,56.56701
77.0,28.0,1514.0199136734009,71.310776
77.0,30.0,1503.070011138916,118.22117
77.0,31.0,1570.230016708374,21.24059
77.0,38.0,1423.5000348091125,117.58262
77.0,39.0,1378.240008354187,126.29292
77.0,42.0,1369.8450076580048,200.11102
77.0,44.0,1407.439980506897,200.3886
77.0,50.0,1263.9950215816498,278.54764
77.0,51.0,1276.7699658870697,297.22034
77.0,52.0,1264.7249686717987,266.7343
77.0,53.0,1235.1600229740143,282.50223
77.0,54.0,1196.1049818992615,275.6332
77.0,55.0,1172.379961013794,270.97806
77.0,56.0,1147.9249930381775,273.67798
77.0,57.0,1155.5899596214294,138.84642
77.0,59.0,1066.1650013923645,204.44365
78.0,9.0,1538.47505569458,191.99225
78.0,10.0,1583.004961013794,54.383553
78.0,11.0,1595.049958229065,154.99066
78.0,12.0,1566.2149596214294,54.585796
78.0,13.0,1613.6650013923645,144.40729
78.0,14.0,1610.3800654411316,138.73674
78.0,15.0,1570.959963798523,111.021484
78.0,16.0,1583.004961013794,92.99383
78.0,17.0,1622.4250626564026,148.84004
78.0,18.0,1615.125069618225,115.487625
78.0,19.0,1608.919997215271,83.702484
78.0,20.0,1593.590064048767,66.38789
78.0,21.0,1599.0650153160095,84.292
78.0,22.0,1597.604947090149,17.431356
78.0,23.0,1612.570080757141,45.059216
78.0,24.0,1603.810019493103,74.57177
78.0,25.0,1631.184949874878,97.14248
78.0,26.0,1586.2900710105896,97.71514
78.0,27.0,1526.7950320243835,64.46094
78.0,28.0,1500.1500487327576,87.340965
78.0,29.0,1498.689980506897,102.48414
78.0,30.0,1514.7500348091125,41.522778
78.0,39.0,1397.220025062561,126.01883
78.0,44.0,1517.669997215271,368.9713
78.0,45.0,1477.154974937439,81.8543
78.0,48.0,1447.5900292396545,208.80511
78.0,49.0,1343.2000243663788,348.81952
78.0,51.0,1278.9599812030792,249.95221
78.0,52.0,1263.2649874687195,214.27924
78.0,53.0,1235.8899700641632,247.85362
78.0,54.0,1197.5649631023407,268.45157
79.0,10.0,1562.9300236701965,89.71625
79.0,11.0,1549.7899317741394,142.26714
79.0,12.0,1545.410075187683,71.21845
79.0,13.0,1551.6149735450745,62.65817
79.0,14.0,1554.534935951233,45.84175
79.0,15.0,1549.7899317741394,74.02972
79.0,17.0,1573.8799262046814,91.38145
79.0,18.0,1614.3949484825134,134.92654
79.0,19.0,1597.2399735450745,62.950256
79.0,20.0,1587.7499651908875,65.74748
79.0,21.0,1589.939980506897,71.99468
79.0,22.0,1625.345025062561,104.697754
79.0,23.0,1619.8700737953186,91.994736
79.0,24.0,1622.790036201477,114.337326
79.0,25.0,1601.984977722168,87.2921
79.0,26.0,1545.7750487327576,64.12946
79.0,27.0,1514.385061264038,95.15485
79.0,28.0,1493.2150292396545,94.102165
79.0,29.0,1500.8799958229065,103.31369
79.0,30.0,1653.815050125122,23.587309
79.0,37.0,1410.3600299358368,63.58838
79.0,40.0,1387.3650431632996,112.07081
79.0,41.0,1545.410075187683,122.67128
79.0,43.0,1444.3050062656403,36.652206
79.0,46.0,1467.664966583252,207.87328
79.0,47.0,1498.3250069618225,227.35237
79.0,48.0,1436.6400396823883,219.41246
79.0,49.0,1365.4649770259857,497.76718
79.0,51.0,1280.054988861084,188.98846
79.0,53.0,1218.004961013794,268.9177
79.0,54.0,1193.5499930381775,296.3703
79.0,55.0,1173.4749686717987,315.6615
79.0,56.0,1141.7200076580048,215.37915
80.0,7.0,1484.089994430542,48.773735
80.0,8.0,1526.430058479309,136.67288
80.0,9.0,1603.810019493103,249.95305
80.0,14.0,1551.25,84.43646
80.0,15.0,1562.9300236701965,117.65315
80.0,16.0,1522.779974937439,93.42725
80.0,17.0,1557.455072402954,85.75585
80.0,18.0,1576.069941520691,70.50682
80.0,19.0,1574.2450737953186,34.338215
80.0,20.0,1597.604947090149,71.8839
80.0,21.0,1600.8900570869446,69.12734
80.0,22.0,1600.8900570869446,54.710213
80.0,23.0,1616.9499373435974,55.030586
80.0,24.0,1621.694941520691,71.23963
80.0,25.0,1577.5300097465515,57.361618
80.0,26.0,1515.115008354187,71.37629
80.0,27.0,1491.754961013794,103.261955
80.0,28.0,1493.2150292396545,96.89982
80.0,29.0,1516.940050125122,29.869888
80.0,37.0,1339.1849672794342,95.25557
80.0,41.0,1411.0899770259857,158.7162
80.0,43.0,1493.2150292396545,94.74357
80.0,44.0,1496.4999651908875,170.87021
80.0,46.0,1428.6100125312805,166.30548
80.0,47.0,1457.8099846839905,384.4877
80.0,48.0,1426.7849707603455,411.3798
80.0,49.0,1317.2849881649017,261.129
80.0,50.0,1308.8899874687195,270.9173
80.0,51.0,1338.4550201892853,105.127235
80.0,52.0,1239.1749930381775,221.23839
80.0,53.0,1233.700041770935,266.91263
80.0,54.0,1179.314980506897,312.56216
80.0,55.0,1192.0900118350983,196.15622
81.0,7.0,1514.0199136734009,19.018005
81.0,8.0,1560.740008354187,241.47565
81.0,16.0,1529.3500208854675,102.51735
81.0,17.0,1526.430058479309,94.27331
81.0,18.0,1557.455072402954,32.672333
81.0,19.0,1580.8149456977844,34.75351
81.0,20.0,1588.114938735962,35.39191
81.0,21.0,1605.2699136734009,65.56557
81.0,22.0,1621.3299679756165,57.106625
81.0,23.0,1620.235047340393,52.20566
81.0,24.0,1619.5049262046814,67.00751
81.0,25.0,1556.7249512672424,58.39915
81.0,26.0,1506.354947090149,76.49603
81.0,27.0,1477.5199484825134,99.414635
81.0,28.0,1479.709963798523,70.693146
81.0,37.0,1329.3299853801727,117.57695
81.0,41.0,1364.7350299358368,90.50618
81.0,43.0,1447.955002784729,39.62526
81.0,44.0,1432.6249825954437,160.81673
81.0,45.0,1518.0349707603455,113.3749
81.0,46.0,1368.3850264549255,216.74379
81.0,47.0,1425.6899631023407,197.50798
81.0,48.0,1399.775013923645,278.35617
81.0,49.0,1341.0100090503693,369.61295
81.0,50.0,1293.1949937343597,673.6811
81.0,51.0,1251.9500243663788,247.26419
81.0,52.0,1318.3799958229065,110.23268
81.0,53.0,1223.8449728488922,267.97495
81.0,54.0,1181.869969367981,243.38565
81.0,55.0,1174.205002784729,175.52449
81.0,59.0,1062.1500313282013,273.19983
82.0,17.0,1514.385061264038,109.7802
82.0,19.0,1603.4450459480286,86.45289
82.0,20.0,1600.5250835418701,125.24688
82.0,21.0,1596.875,63.391136
82.0,22.0,1594.6849846839905,55.197014
82.0,23.0,1633.009991645813,52.347687
82.0,24.0,1601.984977722168,89.59184
82.0,25.0,1538.47505569458,53.235764
82.0,26.0,1482.264952659607,82.905556
82.0,27.0,1462.1900153160095,102.14623
82.0,28.0,1469.490008354187,20.071709
82.0,37.0,1372.0350229740143,121.67711
82.0,42.0,1507.450041770935,143.41368
82.0,43.0,1469.1250348091125,61.42627
82.0,44.0,1415.1050341129303,64.97228
82.0,45.0,1365.4649770259857,24.872055
82.0,47.0,1431.1650013923645,162.3898
82.0,48.0,1360.7199728488922,196.43903
82.0,50.0,1281.1499965190887,229.25597
82.0,51.0,1235.5249965190887,227.1837
82.0,52.0,1235.1600229740143,291.72757
82.0,53.0,1199.3900048732758,303.7534
82.0,54.0,1202.67502784729,267.5911
82.0,55.0,1152.669997215271,255.50273
82.0,57.0,1163.2550132274628,211.07625
82.0,59.0,1092.8099846839905,155.36479
83.0,18.0,1518.39994430542,62.970055
83.0,19.0,1559.2799401283264,78.53271
83.0,20.0,1538.8400292396545,42.890987
83.0,21.0,1562.565050125122,72.689804
83.0,22.0,1591.765022277832,43.97104
83.0,23.0,1628.629961013794,50.86724
83.0,24.0,1612.570080757141,39.831577
83.0,25.0,1517.3050236701965,51.826645
83.0,26.0,1470.9500765800476,93.14412
83.0,27.0,1447.2249686717987,104.61665
83.0,37.0,1399.0449798107147,122.165115
83.0,41.0,1370.9400153160095,80.778244
83.0,42.0,1452.335033416748,174.91559
83.0,47.0,1422.4050271511078,57.8098
83.0,49.0,1338.0899596214294,167.29912
83.0,52.0,1208.8800132274628,450.3412
83.0,53.0,1197.9300236701965,250.56819
83.0,55.0,1157.05002784729,156.27914
83.0,58.0,1126.3899874687195,236.94368
84.0,20.0,1552.7100682258606,86.147354
84.0,21.0,1554.9000835418701,56.85344
84.0,22.0,1577.5300097465515,46.11341
84.0,23.0,1608.190050125122,50.063065
84.0,24.0,1572.4200320243835,30.153759
84.0,25.0,1513.289966583252,74.02481
84.0,26.0,1454.5249617099762,97.33235
84.0,27.0,1412.1849846839905,88.53742
84.0,28.0,1519.1300654411316,16.426886
84.0,31.0,2033.7800097465515,162.80246
84.0,42.0,1405.2499651908875,489.82462
84.0,43.0,1605.2699136734009,153.28108
84.0,45.0,1298.6700320243835,83.347336
84.0,46.0,1451.2400257587433,625.40344
84.0,47.0,1419.484977722168,490.43106
84.0,49.0,1299.3999791145325,184.87766
84.0,52.0,1178.2199728488922,237.27003
84.0,53.0,1264.3599951267242,108.426735
84.0,54.0,1210.339994430542,145.73705
84.0,55.0,1196.4700424671173,221.4452
84.0,56.0,1192.4549853801727,153.76703
84.0,57.0,1164.714994430542,141.84785
84.0,58.0,1132.960033416748,109.88468
85.0,20.0,1500.1500487327576,40.97693
85.0,21.0,1523.875069618225,50.34464
85.0,22.0,1543.9500069618225,24.85347
85.0,23.0,1593.590064048767,43.874126
85.0,24.0,1585.559949874878,47.240826
85.0,25.0,1497.960033416748,75.29766
85.0,26.0,1429.7050201892853,98.765465
85.0,27.0,1400.8700215816498,70.57968
85.0,32.0,2039.254961013794,257.67703
85.0,43.0,1547.965064048767,112.70385
85.0,45.0,1308.8899874687195,106.644264
85.0,48.0,1378.6049818992615,420.603
85.0,50.0,1376.414966583252,221.52242
85.0,51.0,1365.1000034809113,175.55034
85.0,52.0,1164.3500208854675,118.88313
85.0,53.0,1200.849986076355,268.95984
85.0,54.0,1196.1049818992615,146.65137
85.0,55.0,1139.1650187969208,258.6933
85.0,56.0,1153.7650048732758,196.94
85.0,58.0,1134.0550410747528,92.66541
86.0,20.0,1486.644983291626,100.09963
86.0,21.0,1502.340064048767,60.14886
86.0,22.0,1556.359977722168,59.104343
86.0,23.0,1524.9699902534485,39.394806
86.0,24.0,1534.4599986076355,51.43387
86.0,25.0,1484.819941520691,77.698235
86.0,26.0,1409.6299958229065,89.37309
86.0,27.0,1407.0750069618225,35.876606
86.0,31.0,2124.3000626564026,121.76027
86.0,32.0,2035.970025062561,275.9368
86.0,43.0,1731.924958229065,567.02905
86.0,44.0,1314.3650257587433,44.421837
86.0,45.0,1347.5799679756165,119.84987
86.0,47.0,1503.799958229065,227.02216
86.0,48.0,1423.865008354187,473.41214
86.0,50.0,1275.3099846839905,2038.2391
86.0,51.0,1359.6249651908875,114.39185
86.0,52.0,1167.6349568367004,101.73479
86.0,53.0,1177.4900257587433,208.25383
86.0,55.0,1157.05002784729,231.72852
86.0,57.0,1149.3849742412567,277.8973
86.0,59.0,1112.5200355052948,112.205154
87.0,22.0,1484.089994430542,63.1708
87.0,23.0,1502.340064048767,58.494522
87.0,24.0,1507.450041770935,77.51134
87.0,25.0,1465.4749512672424,69.563866
87.0,26.0,1385.5400013923645,88.98645
87.0,28.0,1584.830002784729,740.03
87.0,30.0,2041.4449763298035,367.77176
87.0,32.0,2011.5150570869446,178.08951
87.0,33.0,2000.2000069618225,604.3564
87.0,39.0,1387.730016708374,307.831
87.0,41.0,1490.295066833496,107.79276
87.0,44.0,1343.5649979114532,81.77497
87.0,48.0,1394.665036201477,218.61073
87.0,54.0,1159.9699902534485,231.44168
87.0,57.0,1128.2150292396545,270.06247
88.0,22.0,1454.1599881649017,96.09039
88.0,23.0,1457.0800375938416,77.76951
88.0,24.0,1456.7149770259857,76.66689
88.0,25.0,1414.7399735450745,76.0311
88.0,26.0,1366.5599846839905,75.714806
88.0,28.0,1903.1100821495056,245.55576
88.0,30.0,1977.204933166504,237.13905
88.0,31.0,2016.6250348091125,148.60495
88.0,32.0,2062.9799818992615,180.05978
88.0,33.0,1912.2349429130554,264.97083
88.0,39.0,1349.769983291626,187.6388
88.0,43.0,1498.689980506897,902.526
88.0,44.0,1396.8549644947052,36.724205
88.0,47.0,1415.1050341129303,265.90005
88.0,48.0,1531.9050097465515,175.48613
88.0,54.0,1171.2850403785706,33.109913
88.0,56.0,1141.3550341129303,216.04437
89.0,22.0,1418.0249965190887,59.74096
89.0,23.0,1430.0699937343597,101.43375
89.0,24.0,1420.2150118350983,86.00135
89.0,25.0,1397.94997215271,75.80471
89.0,26.0,1365.4649770259857,60.498383
89.0,43.0,1429.3399596214294,252.4266
89.0,44.0,1399.0449798107147,106.171906
89.0,45.0,1464.0150570869446,288.0419
89.0,49.0,1601.6200041770935,161.0569
89.0,50.0,1626.4399456977844,188.93488
89.0,55.0,1218.004961013794,242.98975
89.0,56.0,1173.1099951267242,260.82645
90.0,22.0,1451.6049993038177,136.98666
90.0,23.0,1411.820011138916,45.738117
90.0,24.0,1394.665036201477,80.06609
90.0,25.0,1383.7149596214294,67.84986
90.0,26.0,1402.330002784729,80.998566
90.0,30.0,1877.560019493103,779.2113
90.0,33.0,1922.455072402954,212.14726
90.0,43.0,1535.920066833496,165.56535
90.0,44.0,1454.5249617099762,92.57549
90.0,46.0,1451.6049993038177,273.65146
90.0,47.0,1605.2699136734009,74.41678
90.0,48.0,1574.9750208854675,385.00684
90.0,49.0,1642.1350264549255,190.04831
90.0,50.0,1591.765022277832,281.41272
90.0,51.0,1414.7399735450745,54.842888
90.0,52.0,1246.1100125312805,28.348211
90.0,53.0,1239.539966583252,250.7552
90.0,55.0,1195.740008354187,222.76709
90.0,56.0,1124.9300062656403,250.33478
91.0,23.0,1422.039966583252,61.7986
91.0,24.0,1416.5650153160095,93.28191
91.0,25.0,1403.7899839878082,51.26861
91.0,26.0,1366.5599846839905,34.6082
91.0,29.0,2040.35005569458,46.010456
91.0,46.0,1685.570011138916,377.78973
91.0,49.0,1611.8399596214294,207.594
91.0,51.0,1399.0449798107147,39.901
91.0,53.0,1258.8849568367004,256.18817
91.0,54.0,1204.1350090503693,329.156
91.0,55.0,1122.3750174045563,173.59279
91.0,56.0,1159.2400431632996,136.71698
92.0,23.0,1451.9699728488922,49.93682
92.0,24.0,1444.6699798107147,61.351482
92.0,25.0,1418.755030632019,24.589825
92.0,26.0,1381.1599707603455,12.230998
92.0,34.0,1802.735047340393,224.734
92.0,47.0,1814.780044555664,280.79678
92.0,49.0,1701.2649178504944,210.85344
92.0,50.0,1312.5399839878082,67.49183
92.0,54.0,1184.424958229065,125.65447
93.0,13.0,1512.9249930381775,135.0881
93.0,21.0,1535.1899456977844,72.26959
93.0,26.0,1426.419997215271,23.084131
93.0,34.0,1800.180058479309,244.37875
93.0,35.0,1815.509991645813,182.40118
93.0,37.0,1760.394983291626,156.35521
93.0,40.0,1619.5049262046814,149.15347
93.0,43.0,1652.3549818992615,134.42377
93.0,44.0,1638.119969367981,361.06552
93.0,47.0,1504.5300793647766,114.71154
93.0,48.0,1601.6200041770935,162.06676
93.0,52.0,1356.3400292396545,38.946156
93.0,54.0,1237.7150118350983,89.16464
94.0,7.0,1405.6150257587433,135.76175
94.0,20.0,1537.0149874687195,33.20189
94.0,22.0,1528.985047340393,13.698848
94.0,23.0,1454.5249617099762,28.236708
94.0,25.0,1436.2749791145325,11.795609
94.0,27.0,1352.32497215271,32.193447
94.0,33.0,1708.1999373435974,174.59686
94.0,39.0,1858.9449763298035,197.91856
94.0,40.0,1626.804919242859,141.35448
94.0,43.0,1772.0750069618225,128.363
94.0,44.0,1706.375069618225,602.6177
94.0,47.0,1674.6199345588684,164.54207
94.0,48.0,1702.3600125312805,293.74435
94.0,50.0,1342.4699902534485,57.494476
94.0,52.0,1319.8399770259857,61.74543
94.0,55.0,1227.494969367981,348.97165
94.0,58.0,1216.9100403785706,107.06967
95.0,16.0,1489.19997215271,59.931786
95.0,17.0,1523.509922027588,91.4005
95.0,18.0,1500.515022277832,88.70399
95.0,19.0,1557.455072402954,54.768528
95.0,20.0,1596.145052909851,77.09661
95.0,21.0,1608.919997215271,146.16563
95.0,22.0,1534.095025062561,65.263504
95.0,23.0,1464.7450041770935,47.146404
95.0,25.0,1439.5600020885468,20.269474
95.0,27.0,1350.1349568367004,15.689805
95.0,33.0,1549.424958229065,150.73178
95.0,34.0,1591.035075187683,281.94403
95.0,35.0,1735.2100682258606,360.42453
95.0,38.0,1847.264952659607,90.82146
95.0,40.0,1668.7800097465515,173.2568
95.0,41.0,1745.065050125122,350.83057
95.0,42.0,1752.3650431632996,370.6901
95.0,43.0,1701.2649178504944,181.7458
95.0,44.0,1728.2750487327576,445.96484
95.0,46.0,1601.6200041770935,185.0479
95.0,49.0,1671.3349986076355,93.21317
95.0,51.0,1311.8100368976593,61.550865
95.0,56.0,1208.1499791145325,229.02968
96.0,17.0,1501.9749164581299,68.726555
96.0,18.0,1504.895052909851,18.591496
96.0,20.0,1580.0849986076355,93.01529
96.0,21.0,1602.3499512672424,128.81747
96.0,22.0,1565.120038986206,60.719025
96.0,23.0,1536.2850403785706,132.49402
96.0,24.0,1459.2699658870697,25.335255
96.0,35.0,1668.7800097465515,265.73837
96.0,39.0,1816.9700598716736,137.77185
96.0,41.0,1721.705002784729,379.43542
96.0,42.0,1814.780044555664,295.30127
96.0,47.0,1683.015022277832,127.90616
96.0,48.0,1775.7249164581299,80.974335
96.0,49.0,1569.500069618225,185.5541
97.0,18.0,1499.419927597046,40.61222
97.0,20.0,1573.514952659607,118.83393
97.0,21.0,1585.1949763298035,81.23908
97.0,22.0,1511.0999512672424,15.119008
97.0,33.0,1516.5750765800476,64.107086
97.0,34.0,1618.7749791145325,229.4169
97.0,37.0,1851.644983291626,173.89981
97.0,40.0,1693.234977722168,322.0835
97.0,45.0,1790.690050125122,174.40567
97.0,46.0,1751.2699484825134,169.80647
97.0,47.0,1783.755030632019,118.81116
97.0,49.0,1519.495038986206,66.278534
98.0,15.0,1429.7050201892853,24.495796
98.0,16.0,1465.109977722168,20.682878
98.0,17.0,1475.695080757141,21.854395
98.0,19.0,1464.7450041770935,4.686363
98.0,21.0,1525.334963798523,13.287448
98.0,22.0,1492.1199345588684,21.917109
98.0,24.0,1516.5750765800476,34.02247
98.0,33.0,1579.3550515174866,169.96075
98.0,35.0,1727.544927597046,119.32
98.0,37.0,1700.89994430542,193.7064
98.0,40.0,1625.345025062561,659.8669
98.0,45.0,1898.365077972412,283.4602
98.0,46.0,1824.6350264549255,368.9873
98.0,47.0,1740.3200459480286,436.1207
98.0,56.0,1234.429988861084,96.298096
98.0,57.0,1241.365008354187,131.13673
99.0,2.0,1307.7949798107147,9.219191
99.0,8.0,1466.205072402954,46.728325
99.0,9.0,1367.2900187969208,36.67856
99.0,10.0,1334.4399631023407,61.260967
99.0,12.0,1378.240008354187,39.643547
99.0,14.0,1443.9400327205658,246.67342
99.0,17.0,1461.825041770935,431.30554
99.0,18.0,1482.6299262046814,44.3498
99.0,19.0,1502.7050375938416,20.790861
99.0,25.0,1463.284935951233,72.4739
99.0,26.0,1462.9199624061584,1242.199
99.0,28.0,1510.3700041770935,49.79755
99.0,32.0,1277.8649735450745,150.85681
99.0,33.0,1566.2149596214294,326.75272
99.0,34.0,1557.089924812317,354.07632
99.0,38.0,1769.884991645813,754.5594
99.0,40.0,1621.694941520691,199.39505
99.0,43.0,1808.9399456977844,545.49756
99.0,46.0,1864.419927597046,256.70074
99.0,47.0,1820.2549958229065,128.23085
99.0,48.0,1658.92502784729,747.41016
99.0,49.0,1649.435019493103,404.21252
99.0,55.0,1292.099986076355,150.81671
100.0,8.0,1394.2999756336212,69.090836
100.0,13.0,1547.965064048767,76.85434
100.0,14.0,1516.940050125122,84.887505
100.0,15.0,1545.7750487327576,79.48441
100.0,16.0,1547.2349429130554,38.511524
100.0,17.0,1536.2850403785706,51.37958
100.0,18.0,1471.315050125122,14.121584
100.0,19.0,1449.0500104427338,67.51448
100.0,20.0,1485.1849150657654,55.693333
100.0,23.0,1425.6899631023407,86.301834
100.0,30.0,1708.930058479309,643.1155
100.0,36.0,1665.4950737953186,125.85702
100.0,39.0,1592.494969367981,76.64721
100.0,41.0,1735.9400153160095,359.43048
100.0,45.0,1840.329933166504,407.48367
100.0,46.0,1870.9899735450745,137.76636
100.0,47.0,1789.594955444336,435.99927
100.0,48.0,1651.6250348091125,312.4835
100.0,49.0,1670.6050515174866,285.72006
100.0,50.0,1701.2649178504944,253.77328
100.0,53.0,1348.3100020885468,699.6205
100.0,54.0,1395.7599568367004,51.67525
100.0,56.0,1284.0699589252472,118.05141
101.0,-2.0,1412.9150187969208,29.27936
101.0,0.0,1326.7749965190887,14.631746
101.0,1.0,1301.2250208854675,25.821985
101.0,13.0,1391.3800132274628,90.51127
101.0,14.0,1492.4850821495056,49.55623
101.0,15.0,1524.9699902534485,125.237885
101.0,16.0,1503.799958229065,58.995556
101.0,18.0,1441.3849568367004,71.37642
101.0,23.0,1404.1549575328827,25.386978
101.0,27.0,1478.250069618225,118.464615
101.0,36.0,1754.1900849342346,316.78598
101.0,37.0,1726.814980506897,77.60466
101.0,38.0,1614.759922027588,207.65578
101.0,39.0,1649.0700459480286,290.22733
101.0,42.0,1808.2099986076355,291.3162
101.0,46.0,1890.334963798523,151.69305
101.0,48.0,1705.6449484825134,142.52058
101.0,49.0,1684.1099429130554,290.77155
101.0,52.0,1488.470025062561,146.26654
101.0,55.0,1358.1649839878082,99.40782
102.0,-1.0,1288.0850160121918,23.059875
102.0,0.0,1274.945011138916,20.212915
102.0,1.0,1272.390022277832,24.47692
102.0,5.0,1422.039966583252,19.017603
102.0,6.0,1397.5849986076355,14.74239
102.0,13.0,1381.5250313282013,99.96066
102.0,14.0,1467.2999930381775,49.167313
102.0,15.0,1531.1750626564026,75.5724
102.0,16.0,1522.05002784729,245.40314
102.0,17.0,1453.7950146198273,50.878918
102.0,24.0,1404.884991645813,152.65427
102.0,25.0,1430.4349672794342,42.339912
102.0,26.0,1450.1450181007385,46.932854
102.0,33.0,1543.9500069618225,395.2749
102.0,34.0,1611.1100125312805,143.97389
102.0,36.0,1544.314980506897,68.511955
102.0,37.0,1590.3049540519714,67.91701
102.0,38.0,1661.8449902534485,51.39091
102.0,39.0,1632.280044555664,258.50513
102.0,43.0,1878.289966583252,346.82867
102.0,45.0,1846.535005569458,382.3339
102.0,46.0,1865.515022277832,293.1077
102.0,47.0,1681.189980506897,298.6588
102.0,48.0,1756.014952659607,207.84518
102.0,54.0,1416.5650153160095,104.78038
102.0,56.0,1230.049958229065,239.37885
103.0,-3.0,1368.0199658870697,20.127386
103.0,-2.0,1301.2250208854675,23.600782
103.0,-1.0,1285.5300271511078,14.857044
103.0,2.0,1301.589994430542,21.55979
103.0,3.0,1346.1199867725372,36.520866
103.0,4.0,1286.990008354187,7.834587
103.0,13.0,1487.0099568367004,89.353195
103.0,14.0,1515.844955444336,115.59127
103.0,15.0,1543.9500069618225,95.079185
103.0,16.0,1547.2349429130554,94.71443
103.0,17.0,1501.9749164581299,58.83167
103.0,18.0,1495.7700181007385,77.11235
103.0,23.0,1124.5650327205658,536.60504
103.0,30.0,727.8099846839905,10.998292
